fecha,ventas,cluster,ventas,lag_1,lag_7,roll7,Month,Weekday
2016-12-01,81.025,0,81.025,55.22,62.003,66.23985714285715,12,4
2016-12-02,93.476,0,93.476,81.025,70.34,68.95728571428572,12,5
2016-12-03,59.15,0,59.15,93.476,74.33,72.26242857142857,12,6
2016-12-04,90.023,0,90.023,59.15,85.923,70.09385714285715,12,7
2016-12-05,60.18,0,60.18,90.023,47.913,70.67957142857144,12,1
2016-12-06,67.69,0,67.69,60.18,67.95,72.432,12,2
2016-12-07,76.76599999999999,0,76.76599999999999,67.69,55.22,72.39485714285715,12,3
2016-12-08,59.040000000000006,0,59.040000000000006,76.76599999999999,81.025,75.47285714285714,12,4
2016-12-09,50.392,0,50.392,59.040000000000006,93.476,72.33214285714286,12,5
2016-12-10,87.17,0,87.17,50.392,59.15,66.17728571428572,12,6
2016-12-11,100.678,0,100.678,87.17,90.023,70.18014285714285,12,7
2016-12-12,110.02233333,0,110.02233333,100.678,60.18,71.70228571428571,12,1
2016-12-13,71.7,0,71.7,110.02233333,67.69,78.82261904714287,12,2
2016-12-14,79.66000000000001,0,79.66000000000001,71.7,76.76599999999999,79.39547619,12,3
2016-12-15,50.79,0,50.79,79.66000000000001,59.040000000000006,79.80890476142858,12,4
2016-12-16,90.625,0,90.625,50.79,50.392,78.63033333285715,12,5
2016-12-17,89.75,0,89.75,90.625,87.17,84.37790476142858,12,6
2016-12-18,90.59,0,90.59,89.75,100.678,84.74647619,12,7
2016-12-19,0.0,0,0.0,90.59,110.02233333,83.30533333285715,12,1
2016-12-20,74.99000000000001,1,74.99000000000001,0.0,71.7,67.58785714285715,12,2
2016-12-21,54.902,0,54.902,74.99000000000001,79.66000000000001,68.05785714285715,12,3
2016-12-22,56.705,1,56.705,54.902,50.79,64.521,12,4
2016-12-23,59.15,0,59.15,56.705,90.625,65.366,12,5
2016-12-24,107.23,0,107.23,59.15,89.75,60.869571428571426,12,6
2016-12-25,105.457,0,105.457,107.23,90.59,63.36671428571429,12,7
2016-12-26,85.914,1,85.914,105.457,0.0,65.49057142857143,12,1
2016-12-27,88.616666667,0,88.616666667,85.914,74.99000000000001,77.764,12,2
2016-12-28,94.32,0,94.32,88.616666667,54.902,79.71066666671427,12,3
2016-12-29,119.56,0,119.56,94.32,56.705,85.34180952385714,12,4
2016-12-30,198.95,0,198.95,119.56,59.15,94.32109523814287,12,5
2016-12-31,151.239,0,151.239,198.95,107.23,114.29252380957142,12,6
2017-01-01,52.2375,0,52.2375,151.239,105.457,120.57952380957143,1,7
2017-01-02,40.35,0,40.35,52.2375,85.914,112.97673809528571,1,1
2017-01-03,101.175,0,101.175,40.35,88.616666667,106.46759523814285,1,2
2017-01-04,95.125000004,0,95.125000004,101.175,94.32,108.26164285714285,1,3
2017-01-05,111.133333327,0,111.133333327,95.125000004,119.56,108.37664285771429,1,4
2017-01-06,107.570833333,0,107.570833333,111.133333327,198.95,107.17283333299999,1,5
2017-01-07,59.904166667,0,59.904166667,107.570833333,151.239,94.1186666662857,1,6
2017-01-08,54.817916666,0,54.817916666,59.904166667,52.2375,81.070833333,1,7
2017-01-09,79.98625,0,79.98625,54.817916666,40.35,81.43946428528571,1,1
2017-01-10,113.66791667,0,113.66791667,79.98625,101.175,87.10178571385714,1,2
2017-01-11,100.851666671,0,100.851666671,113.66791667,95.125000004,88.88648809528571,1,3
2017-01-12,109.88416667,0,109.88416667,100.851666671,111.133333327,89.70458333342856,1,4
2017-01-13,98.904166667,0,98.904166667,109.88416667,107.570833333,89.52613095385713,1,5
2017-01-14,90.964583339,0,90.964583339,98.904166667,59.904166667,88.28803571585715,1,6
2017-01-15,86.616666673,0,86.616666673,90.964583339,54.817916666,92.72523809757142,1,7
2017-01-16,104.3875,0,104.3875,86.616666673,79.98625,97.26791667,1,1
2017-01-17,86.36416666100001,0,86.36416666100001,104.3875,113.66791667,100.75380952714285,1,2
2017-01-18,88.229166666,0,88.229166666,86.36416666100001,100.851666671,96.85327381157143,1,3
2017-01-19,77.949999996,0,77.949999996,88.229166666,109.88416667,95.05005952514286,1,4
2017-01-20,91.34708333,0,91.34708333,77.949999996,98.904166667,90.48803571457144,1,5
2017-01-21,87.470833329,0,87.470833329,91.34708333,90.964583339,89.40845238071428,1,6
2017-01-22,82.915833334,0,82.915833334,87.470833329,86.616666673,88.90934523642856,1,7
2017-01-23,78.517499997,0,78.517499997,82.915833334,104.3875,88.38065475942857,1,1
2017-01-24,87.09166666,0,87.09166666,78.517499997,86.36416666100001,84.6849404732857,1,2
2017-01-25,108.616666667,0,108.616666667,87.09166666,88.229166666,84.78886904457144,1,3
2017-01-26,77.787083333,0,77.787083333,108.616666667,77.949999996,87.70136904471428,1,4
2017-01-27,97.333750003,0,97.333750003,77.787083333,91.34708333,87.6780952357143,1,5
2017-01-28,58.499999997,0,58.499999997,97.333750003,87.470833329,88.53333333185715,1,6
2017-01-29,103.674999999,0,103.674999999,58.499999997,82.915833334,84.39464285585714,1,7
2017-01-30,88.69208333,0,88.69208333,103.674999999,78.517499997,87.36023809371429,1,1
2017-01-31,77.52958333,0,77.52958333,88.69208333,87.09166666,88.81374999842858,1,2
2017-02-01,71.896666663,0,71.896666663,77.52958333,108.616666667,87.44773809414285,2,3
2017-02-02,73.949166671,0,73.949166671,71.896666663,77.787083333,82.20202380785715,2,4
2017-02-03,92.043749993,0,92.043749993,73.949166671,97.333750003,81.653749999,2,5
2017-02-04,68.237499994,0,68.237499994,92.043749993,58.499999997,80.89803571185713,2,6
2017-02-05,78.095,0,78.095,68.237499994,103.674999999,82.28910714000001,2,7
2017-02-06,42.4,0,42.4,78.095,88.69208333,78.63482142585714,2,1
2017-02-07,32.63,1,32.63,42.4,77.52958333,72.02166666442857,2,2
2017-02-08,71.67,1,71.67,32.63,71.896666663,65.60744047442857,2,3
2017-02-09,37.1425,0,37.1425,71.67,73.949166671,65.57505952257142,2,4
2017-02-10,42.3,1,42.3,37.1425,92.043749993,60.316964283857146,2,5
2017-02-11,45.15,1,45.15,42.3,68.237499994,53.21071428485714,2,6
2017-02-12,62.870000000000005,1,62.870000000000005,45.15,78.095,49.9125,2,7
2017-02-13,0.0,1,0.0,62.870000000000005,42.4,47.737500000000004,2,1
2017-02-14,35.43,1,35.43,0.0,32.63,41.68035714285715,2,2
2017-02-15,32.87,1,32.87,35.43,71.67,42.080357142857146,2,3
2017-02-16,45.92,1,45.92,32.87,37.1425,36.5375,2,4
2017-02-17,33.352000000000004,1,33.352000000000004,45.92,42.3,37.791428571428575,2,5
2017-02-18,56.45,1,56.45,33.352000000000004,45.15,36.51314285714285,2,6
2017-02-19,32.056,1,32.056,56.45,62.870000000000005,38.127428571428574,2,7
2017-02-20,52.36,1,52.36,32.056,0.0,33.72542857142857,2,1
2017-02-21,59.055,1,59.055,52.36,35.43,41.20542857142857,2,2
2017-02-22,48.399,1,48.399,59.055,32.87,44.58042857142857,2,3
2017-02-23,56.49,1,56.49,48.399,45.92,46.79885714285714,2,4
2017-02-24,58.47,1,58.47,56.49,33.352000000000004,48.30885714285714,2,5
2017-02-25,50.465,1,50.465,58.47,56.45,51.89714285714286,2,6
2017-02-26,38.760000000000005,1,38.760000000000005,50.465,32.056,51.042142857142856,2,7
2017-02-27,55.75,1,55.75,38.760000000000005,52.36,51.99985714285714,2,1
2017-02-28,73.25999999999999,1,73.25999999999999,55.75,59.055,52.48414285714286,2,2
2017-03-01,52.76,1,52.76,73.25999999999999,48.399,54.51342857142858,3,3
2017-03-02,33.129999999999995,1,33.129999999999995,52.76,56.49,55.136428571428574,3,4
2017-03-03,48.89,1,48.89,33.129999999999995,58.47,51.799285714285716,3,5
2017-03-04,38.28,1,38.28,48.89,50.465,50.43071428571428,3,6
2017-03-05,69.56,1,69.56,38.28,38.760000000000005,48.69,3,7
2017-03-06,33.86,1,33.86,69.56,55.75,53.089999999999996,3,1
2017-03-07,35.17,1,35.17,33.86,73.25999999999999,49.962857142857146,3,2
2017-03-08,25.54,1,25.54,35.17,52.76,44.52142857142858,3,3
2017-03-09,56.06,1,56.06,25.54,33.129999999999995,40.63285714285714,3,4
2017-03-10,47.23,1,47.23,56.06,48.89,43.90857142857143,3,5
2017-03-11,47.996,1,47.996,47.23,38.28,43.67142857142858,3,6
2017-03-12,91.69,1,91.69,47.996,69.56,45.05942857142857,3,7
2017-03-13,35.510000000000005,1,35.510000000000005,91.69,33.86,48.22085714285714,3,1
2017-03-14,33.01,1,33.01,35.510000000000005,35.17,48.45657142857142,3,2
2017-03-15,26.463,1,26.463,33.01,25.54,48.14799999999999,3,3
2017-03-16,51.006,1,51.006,26.463,56.06,48.279857142857146,3,4
2017-03-17,38.132,1,38.132,51.006,47.23,47.55785714285714,3,5
2017-03-18,39.03,1,39.03,38.132,47.996,46.25814285714285,3,6
2017-03-19,65.793,1,65.793,39.03,91.69,44.97728571428571,3,7
2017-03-20,42.143,1,42.143,65.793,35.510000000000005,41.27771428571429,3,1
2017-03-21,36.29,1,36.29,42.143,33.01,42.22528571428571,3,2
2017-03-22,36.083,1,36.083,36.29,26.463,42.69385714285715,3,3
2017-03-23,41.273,1,41.273,36.083,51.006,44.06814285714286,3,4
2017-03-24,39.77,1,39.77,41.273,38.132,42.67771428571428,3,5
2017-03-25,56.79,1,56.79,39.77,39.03,42.9117142857143,3,6
2017-03-26,54.15,1,54.15,56.79,65.793,45.44885714285714,3,7
2017-03-27,36.603,1,36.603,54.15,42.143,43.78557142857143,3,1
2017-03-28,54.34,1,54.34,36.603,36.29,42.99414285714285,3,2
2017-03-29,39.08,1,39.08,54.34,36.083,45.57271428571429,3,3
2017-03-30,29.523,1,29.523,39.08,41.273,46.000857142857136,3,4
2017-03-31,41.7,1,41.7,29.523,39.77,44.32228571428572,3,5
2017-04-01,46.33,1,46.33,41.7,56.79,44.598,4,6
2017-04-02,63.293,1,63.293,46.33,54.15,43.10371428571428,4,7
2017-04-03,69.53,1,69.53,63.293,36.603,44.40985714285715,4,1
2017-04-04,24.063,1,24.063,69.53,54.34,49.11371428571429,4,2
2017-04-05,37.031,1,37.031,24.063,39.08,44.788428571428575,4,3
2017-04-06,25.66,1,25.66,37.031,29.523,44.49571428571428,4,4
2017-04-07,40.5,1,40.5,25.66,41.7,43.94385714285715,4,5
2017-04-08,61.319,1,61.319,40.5,46.33,43.77242857142858,4,6
2017-04-09,44.58,1,44.58,61.319,63.293,45.91371428571428,4,7
2017-04-10,47.573,1,47.573,44.58,69.53,43.24042857142857,4,1
2017-04-11,43.33,1,43.33,47.573,24.063,40.10371428571428,4,2
2017-04-12,55.66,1,55.66,43.33,37.031,42.856142857142856,4,3
2017-04-13,48.339,1,48.339,55.66,25.66,45.517428571428574,4,4
2017-04-14,53.32,1,53.32,48.339,40.5,48.757285714285715,4,5
2017-04-15,65.592,1,65.592,53.32,61.319,50.58871428571429,4,6
2017-04-16,0.0,1,0.0,65.592,44.58,51.19914285714286,4,7
2017-04-17,35.29,1,35.29,0.0,47.573,44.830571428571425,4,1
2017-04-18,46.7,1,46.7,35.29,43.33,43.075857142857146,4,2
2017-04-19,26.406,1,26.406,46.7,55.66,43.55728571428572,4,3
2017-04-20,40.39,1,40.39,26.406,48.339,39.378142857142855,4,4
2017-04-21,45.285,1,45.285,40.39,53.32,38.242571428571424,4,5
2017-04-22,40.1,1,40.1,45.285,65.592,37.09471428571429,4,6
2017-04-23,56.516000000000005,1,56.516000000000005,40.1,0.0,33.452999999999996,4,7
2017-04-24,49.29,1,49.29,56.516000000000005,35.29,41.526714285714284,4,1
2017-04-25,72.19,1,72.19,49.29,46.7,43.526714285714284,4,2
2017-04-26,33.0,1,33.0,72.19,26.406,47.16814285714286,4,3
2017-04-27,41.367,1,41.367,33.0,40.39,48.11014285714286,4,4
2017-04-28,43.5,1,43.5,41.367,45.285,48.24971428571428,4,5
2017-04-29,44.3,1,44.3,43.5,40.1,47.99471428571429,4,6
2017-04-30,41.346,1,41.346,44.3,56.516000000000005,48.59471428571428,4,7
2017-05-01,4.54,1,4.54,41.346,49.29,46.427571428571426,5,1
2017-05-02,48.033,1,48.033,4.54,72.19,40.03471428571429,5,2
2017-05-03,56.87,1,56.87,48.033,33.0,36.58371428571429,5,3
2017-05-04,34.03,1,34.03,56.87,41.367,39.99371428571429,5,4
2017-05-05,38.42,1,38.42,34.03,43.5,38.945571428571434,5,5
2017-05-06,38.093,1,38.093,38.42,44.3,38.219857142857144,5,6
2017-05-07,43.75,1,43.75,38.093,41.346,37.33314285714285,5,7
2017-05-08,32.59,1,32.59,43.75,4.54,37.67657142857143,5,1
2017-05-09,35.43,1,35.43,32.59,48.033,41.683714285714295,5,2
2017-05-10,58.057,1,58.057,35.43,56.87,39.88328571428571,5,3
2017-05-11,50.693,1,50.693,58.057,34.03,40.05285714285714,5,4
2017-05-12,51.093,1,51.093,50.693,38.42,42.43328571428572,5,5
2017-05-13,37.363,1,37.363,51.093,38.093,44.24371428571429,5,6
2017-05-14,54.196000000000005,1,54.196000000000005,37.363,43.75,44.13942857142858,5,7
2017-05-15,42.043,1,42.043,54.196000000000005,32.59,45.63171428571428,5,1
2017-05-16,40.69,1,40.69,42.043,35.43,46.982142857142854,5,2
2017-05-17,27.18,1,27.18,40.69,58.057,47.73357142857143,5,3
2017-05-18,47.54,1,47.54,27.18,50.693,43.32257142857143,5,4
2017-05-19,62.58,1,62.58,47.54,51.093,42.87214285714286,5,5
2017-05-20,42.353,1,42.353,62.58,37.363,44.51314285714285,5,6
2017-05-21,63.493,1,63.493,42.353,54.196000000000005,45.226,5,7
2017-05-22,56.47,1,56.47,63.493,42.043,46.55414285714285,5,1
2017-05-23,39.406,1,39.406,56.47,40.69,48.61514285714286,5,2
2017-05-24,44.93,1,44.93,39.406,27.18,48.431714285714285,5,3
2017-05-25,40.52,1,40.52,44.93,47.54,50.96742857142857,5,4
2017-05-26,54.01,1,54.01,40.52,62.58,49.96457142857143,5,5
2017-05-27,50.951,1,50.951,54.01,42.353,48.74028571428572,5,6
2017-05-28,26.873,1,26.873,50.951,63.493,49.96857142857143,5,7
2017-05-29,51.963,1,51.963,26.873,56.47,44.737142857142864,5,1
2017-05-30,53.696,1,53.696,51.963,39.406,44.09328571428572,5,2
2017-05-31,41.629,1,41.629,53.696,44.93,46.13471428571428,5,3
2017-06-01,42.41,1,42.41,41.629,40.52,45.66314285714286,6,4
2017-06-02,45.73,1,45.73,42.41,54.01,45.933142857142855,6,5
2017-06-03,47.726,1,47.726,45.73,50.951,44.75028571428572,6,6
2017-06-04,47.397,1,47.397,47.726,26.873,44.28957142857143,6,7
2017-06-05,36.52,1,36.52,47.397,51.963,47.22157142857143,6,1
2017-06-06,38.5,1,38.5,36.52,53.696,45.015428571428565,6,2
2017-06-07,75.023,1,75.023,38.5,41.629,42.84457142857143,6,3
2017-06-08,41.173,1,41.173,75.023,42.41,47.61514285714286,6,4
2017-06-09,26.52,1,26.52,41.173,45.73,47.438428571428574,6,5
2017-06-10,47.01,1,47.01,26.52,47.726,44.69414285714286,6,6
2017-06-11,59.24,1,59.24,47.01,47.397,44.59185714285714,6,7
2017-06-12,50.28,1,50.28,59.24,36.52,46.28371428571428,6,1
2017-06-13,35.113,1,35.113,50.28,38.5,48.249428571428574,6,2
2017-06-14,29.66,1,29.66,35.113,75.023,47.765571428571434,6,3
2017-06-15,46.98,1,46.98,29.66,41.173,41.28514285714285,6,4
2017-06-16,29.7,1,29.7,46.98,26.52,42.114714285714285,6,5
2017-06-17,41.726,1,41.726,29.7,47.01,42.569,6,6
2017-06-18,56.37,1,56.37,41.726,59.24,41.81414285714286,6,7
2017-06-19,35.31,1,35.31,56.37,50.28,41.40414285714286,6,1
2017-06-20,46.06,1,46.06,35.31,35.113,39.26557142857143,6,2
2017-06-21,39.73,1,39.73,46.06,29.66,40.82942857142857,6,3
2017-06-22,34.34,1,34.34,39.73,46.98,42.267999999999994,6,4
2017-06-23,26.54,1,26.54,34.34,29.7,40.46228571428571,6,5
2017-06-24,56.65,1,56.65,26.54,41.726,40.01085714285715,6,6
2017-06-25,45.440000000000005,1,45.440000000000005,56.65,56.37,42.142857142857146,6,7
2017-06-26,40.963,1,40.963,45.440000000000005,35.31,40.58142857142857,6,1
2017-06-27,44.82,1,44.82,40.963,46.06,41.389,6,2
2017-06-28,45.533,1,45.533,44.82,39.73,41.21185714285714,6,3
2017-06-29,57.67,1,57.67,45.533,34.34,42.04085714285714,6,4
2017-06-30,36.802,1,36.802,57.67,26.54,45.37371428571429,6,5
2017-07-01,35.66,1,35.66,36.802,56.65,46.839714285714294,7,6
2017-07-02,29.68,1,29.68,35.66,45.440000000000005,43.84114285714286,7,7
2017-07-03,35.17,1,35.17,29.68,40.963,41.58971428571429,7,1
2017-07-04,49.01,1,49.01,35.17,44.82,40.76214285714286,7,2
2017-07-05,72.16,1,72.16,49.01,45.533,41.36071428571428,7,3
2017-07-06,41.93,1,41.93,72.16,57.67,45.16457142857143,7,4
2017-07-07,35.1,1,35.1,41.93,36.802,42.916,7,5
2017-07-08,46.079,1,46.079,35.1,35.66,42.67285714285715,7,6
2017-07-09,33.99,1,33.99,46.079,29.68,44.16128571428572,7,7
2017-07-10,39.353,1,39.353,33.99,35.17,44.776999999999994,7,1
2017-07-11,33.02,1,33.02,39.353,49.01,45.37457142857142,7,2
2017-07-12,37.74,1,37.74,33.02,72.16,43.09028571428571,7,3
2017-07-13,31.42,1,31.42,37.74,41.93,38.173142857142864,7,4
2017-07-14,40.089,1,40.089,31.42,35.1,36.67171428571429,7,5
2017-07-15,41.67,1,41.67,40.089,46.079,37.384428571428565,7,6
2017-07-16,49.68,1,49.68,41.67,33.99,36.75457142857143,7,7
2017-07-17,48.147,1,48.147,49.68,39.353,38.995999999999995,7,1
2017-07-18,62.84,1,62.84,48.147,33.02,40.25228571428572,7,2
2017-07-19,50.59,1,50.59,62.84,37.74,44.51228571428572,7,3
2017-07-20,47.0,1,47.0,50.59,31.42,46.348000000000006,7,4
2017-07-21,28.33,1,28.33,47.0,40.089,48.57371428571429,7,5
2017-07-22,41.69,1,41.69,28.33,41.67,46.893857142857144,7,6
2017-07-23,35.929,1,35.929,41.69,49.68,46.89671428571428,7,7
2017-07-24,30.94,1,30.94,35.929,48.147,44.932285714285705,7,1
2017-07-25,35.79,1,35.79,30.94,62.84,42.47414285714285,7,2
2017-07-26,42.109,1,42.109,35.79,50.59,38.609857142857145,7,3
2017-07-27,27.07,1,27.07,42.109,47.0,37.39828571428571,7,4
2017-07-28,40.3,1,40.3,27.07,28.33,34.55114285714286,7,5
2017-07-29,27.48,1,27.48,40.3,41.69,36.26114285714285,7,6
2017-07-30,33.785,1,33.785,27.48,35.929,34.231142857142856,7,7
2017-07-31,47.4,1,47.4,33.785,30.94,33.92485714285714,7,1
2017-08-01,33.26,1,33.26,47.4,35.79,36.27628571428571,8,2
2017-08-02,41.66,1,41.66,33.26,42.109,35.914857142857144,8,3
2017-08-03,32.99,1,32.99,41.66,27.07,35.85071428571428,8,4
2017-08-04,48.0,1,48.0,32.99,40.3,36.69642857142857,8,5
2017-08-05,26.444,1,26.444,48.0,27.48,37.79642857142857,8,6
2017-08-06,28.429,1,28.429,26.444,33.785,37.64842857142857,8,7
2017-08-07,36.44,1,36.44,28.429,47.4,36.88328571428571,8,1
2017-08-08,33.191,1,33.191,36.44,33.26,35.317571428571426,8,2
2017-08-09,42.78,1,42.78,33.191,41.66,35.30771428571428,8,3
2017-08-10,40.09,1,40.09,42.78,32.99,35.46771428571429,8,4
2017-08-11,28.08,1,28.08,40.09,48.0,36.482,8,5
2017-08-12,44.729,1,44.729,28.08,26.444,33.63628571428571,8,6
2017-08-13,40.36,1,40.36,44.729,28.429,36.24842857142857,8,7
2017-08-14,36.407,1,36.407,40.36,36.44,37.95285714285715,8,1
2017-08-15,62.183,1,62.183,36.407,33.191,37.948142857142855,8,2
2017-08-16,39.45,1,39.45,62.183,42.78,42.08985714285715,8,3
2017-08-17,33.99,1,33.99,39.45,40.09,41.61414285714285,8,4
2017-08-18,31.32,1,31.32,33.99,28.08,40.742714285714285,8,5
2017-08-19,51.713,1,51.713,31.32,44.729,41.20557142857143,8,6
2017-08-20,35.786,1,35.786,51.713,40.36,42.20328571428571,8,7
2017-08-21,38.07,1,38.07,35.786,36.407,41.54985714285714,8,1
2017-08-22,37.69,1,37.69,38.07,62.183,41.78742857142857,8,2
2017-08-23,69.66,1,69.66,37.69,39.45,38.288428571428575,8,3
2017-08-24,63.053,1,63.053,69.66,33.99,42.604142857142854,8,4
2017-08-25,48.26,1,48.26,63.053,31.32,46.75599999999999,8,5
2017-08-26,46.506,1,46.506,48.26,51.713,49.175999999999995,8,6
2017-08-27,45.64,1,45.64,46.506,35.786,48.432142857142864,8,7
2017-08-28,52.0,1,52.0,45.64,38.07,49.83985714285715,8,1
2017-08-29,48.666,1,48.666,52.0,37.69,51.829857142857136,8,2
2017-08-30,40.81,1,40.81,48.666,69.66,53.39785714285714,8,3
2017-08-31,44.763000000000005,1,44.763000000000005,40.81,63.053,49.276428571428575,8,4
2017-09-01,41.94,1,41.94,44.763000000000005,48.26,46.66357142857142,9,5
2017-09-02,44.87,1,44.87,41.94,46.506,45.760714285714286,9,6
2017-09-03,43.692,1,43.692,44.87,45.64,45.526999999999994,9,7
2017-09-04,49.83,1,49.83,43.692,52.0,45.248714285714286,9,1
2017-09-05,44.59,1,44.59,49.83,48.666,44.93871428571428,9,2
2017-09-06,56.33,1,56.33,44.59,40.81,44.35642857142857,9,3
2017-09-07,29.2,1,29.2,56.33,44.763000000000005,46.57357142857143,9,4
2017-09-08,68.25,1,68.25,29.2,41.94,44.35028571428571,9,5
2017-09-09,47.84,1,47.84,68.25,44.87,48.10885714285714,9,6
2017-09-10,56.49,1,56.49,47.84,43.692,48.53314285714286,9,7
2017-09-11,37.373000000000005,1,37.373000000000005,56.49,49.83,50.361428571428576,9,1
2017-09-12,39.0,1,39.0,37.373000000000005,44.59,48.581857142857146,9,2
2017-09-13,52.66,1,52.66,39.0,56.33,47.78328571428572,9,3
2017-09-14,57.74,1,57.74,52.66,29.2,47.259,9,4
2017-09-15,49.0,1,49.0,57.74,68.25,51.33614285714286,9,5
2017-09-16,52.95,1,52.95,49.0,47.84,48.58614285714286,9,6
2017-09-17,64.34,1,64.34,52.95,56.49,49.31614285714285,9,7
2017-09-18,51.34,1,51.34,64.34,37.373000000000005,50.437571428571424,9,1
2017-09-19,76.613,1,76.613,51.34,39.0,52.43285714285714,9,2
2017-09-20,51.913,1,51.913,76.613,52.66,57.80614285714286,9,3
2017-09-21,42.736,1,42.736,51.913,57.74,57.69942857142858,9,4
2017-09-22,42.401,1,42.401,42.736,49.0,55.556,9,5
2017-09-23,50.43,1,50.43,42.401,52.95,54.613285714285716,9,6
2017-09-24,77.886,1,77.886,50.43,64.34,54.25328571428571,9,7
2017-09-25,80.717,1,80.717,77.886,51.34,56.18842857142857,9,1
2017-09-26,59.370000000000005,0,59.370000000000005,80.717,76.613,60.38514285714285,9,2
2017-09-27,60.33,1,60.33,59.370000000000005,51.913,57.92185714285714,9,3
2017-09-28,59.370000000000005,1,59.370000000000005,60.33,42.736,59.12428571428571,9,4
2017-09-29,64.4,1,64.4,59.370000000000005,42.401,61.50057142857143,9,5
2017-09-30,107.24,0,107.24,64.4,50.43,64.64328571428572,9,6
2017-10-01,113.991,0,113.991,107.24,77.886,72.759,10,7
2017-10-02,35.480000000000004,0,35.480000000000004,113.991,80.717,77.91685714285714,10,1
2017-10-03,93.79,0,93.79,35.480000000000004,59.370000000000005,71.45442857142856,10,2
2017-10-04,56.33,0,56.33,93.79,60.33,76.37157142857143,10,3
2017-10-05,73.12,0,73.12,56.33,59.370000000000005,75.80014285714286,10,4
2017-10-06,64.44999999999999,0,64.44999999999999,73.12,64.4,77.76442857142857,10,5
2017-10-07,58.273,0,58.273,64.44999999999999,107.24,77.77157142857143,10,6
2017-10-08,115.231,0,115.231,58.273,113.991,70.77628571428572,10,7
2017-10-09,0.0,1,0.0,115.231,35.480000000000004,70.95342857142857,10,1
2017-10-10,61.68,1,61.68,0.0,93.79,65.88485714285714,10,2
2017-10-11,59.0,1,59.0,61.68,56.33,61.297714285714285,10,3
2017-10-12,61.693,1,61.693,59.0,73.12,61.67914285714286,10,4
2017-10-13,62.326,1,62.326,61.693,64.44999999999999,60.04671428571429,10,5
2017-10-14,84.7,0,84.7,62.326,58.273,59.74328571428572,10,6
2017-10-15,68.68,0,68.68,84.7,115.231,63.51857142857143,10,7
2017-10-16,61.1,1,61.1,68.68,0.0,56.86842857142857,10,1
2017-10-17,55.21,1,55.21,61.1,61.68,65.59700000000001,10,2
2017-10-18,77.52000000000001,1,77.52000000000001,55.21,59.0,64.67271428571429,10,3
2017-10-19,61.52,0,61.52,77.52000000000001,61.693,67.31842857142858,10,4
2017-10-20,69.443,0,69.443,61.52,62.326,67.29371428571429,10,5
2017-10-21,56.599,0,56.599,69.443,84.7,68.31042857142857,10,6
2017-10-22,94.8,0,94.8,56.599,68.68,64.296,10,7
2017-10-23,68.293,0,68.293,94.8,61.1,68.02742857142857,10,1
2017-10-24,93.2,0,93.2,68.293,55.21,69.05499999999999,10,2
2017-10-25,47.92,0,47.92,93.2,77.52000000000001,74.48214285714286,10,3
2017-10-26,59.729,1,59.729,47.92,61.52,70.25357142857143,10,4
2017-10-27,78.68299999999999,0,78.68299999999999,59.729,69.443,69.99771428571428,10,5
2017-10-28,56.43,0,56.43,78.68299999999999,56.599,71.31771428571429,10,6
2017-10-29,53.283,0,53.283,56.43,94.8,71.29357142857143,10,7
2017-10-30,56.96,1,56.96,53.283,68.293,65.36257142857143,10,1
2017-10-31,50.693,0,50.693,56.96,93.2,63.74357142857143,10,2
2017-11-01,38.099,1,38.099,50.693,47.92,57.671142857142854,11,3
2017-11-02,48.716,1,48.716,38.099,59.729,56.268142857142855,11,4
2017-11-03,71.8,1,71.8,48.716,78.68299999999999,54.694857142857146,11,5
2017-11-04,66.012,1,66.012,71.8,56.43,53.711571428571425,11,6
2017-11-05,56.679,1,56.679,66.012,53.283,55.08042857142857,11,7
2017-11-06,56.74,1,56.74,56.679,56.96,55.56557142857143,11,1
2017-11-07,37.17,1,37.17,56.74,50.693,55.53414285714286,11,2
2017-11-08,25.3,1,25.3,37.17,38.099,53.60228571428571,11,3
2017-11-09,49.216,1,49.216,25.3,48.716,51.77385714285714,11,4
2017-11-10,89.2,1,89.2,49.216,71.8,51.845285714285716,11,5
2017-11-11,57.6,0,57.6,89.2,66.012,54.331,11,6
2017-11-12,68.8,1,68.8,57.6,56.679,53.12928571428572,11,7
2017-11-13,70.35900000000001,1,70.35900000000001,68.8,56.74,54.860857142857135,11,1
2017-11-14,46.659,1,46.659,70.35900000000001,37.17,56.80642857142857,11,2
2017-11-15,44.756,1,44.756,46.659,25.3,58.162,11,3
2017-11-16,32.93,1,32.93,44.756,49.216,60.941428571428574,11,4
2017-11-17,81.837,1,81.837,32.93,89.2,58.61485714285714,11,5
2017-11-18,69.48,0,69.48,81.837,57.6,57.563,11,6
2017-11-19,52.38,1,52.38,69.48,68.8,59.26014285714286,11,7
2017-11-20,50.88,1,50.88,52.38,70.35900000000001,56.91442857142858,11,1
2017-11-21,45.41,1,45.41,50.88,46.659,54.13171428571429,11,2
2017-11-22,55.1,1,55.1,45.41,44.756,53.95328571428571,11,3
2017-11-23,72.62,1,72.62,55.1,32.93,55.431,11,4
2017-11-24,59.456,0,59.456,72.62,81.837,61.101,11,5
2017-11-25,52.006,1,52.006,59.456,69.48,57.90371428571429,11,6
2017-11-26,60.646,1,60.646,52.006,52.38,55.40742857142857,11,7
2017-11-27,59.935,1,59.935,60.646,50.88,56.58828571428571,11,1
